revisionUrl,label
"https://en.wikipedia.org/w/index.php?title=Timeline_of_the_Israeli%E2%80%93Palestinian_conflict_in_2023&oldid=1170836039","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israel%E2%80%93Hamas_war_protests&oldid=1186032398","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israel%E2%80%93Hamas_war_protests&oldid=1193024521","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=New_South_Wales_Premier%27s_Literary_Awards&oldid=526621761","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Killing_of_journalists_in_the_Israel%E2%80%93Hamas_war&oldid=1208134996","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Gaza_Strip&oldid=1186156303","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Gaza_Strip_famine&oldid=1201608877","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=2023_Israel%E2%80%93Hamas_ceasefire&oldid=1187873048","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Allegations_of_genocide_in_the_2023_Israeli_attack_on_Gaza&oldid=1211352278","DECREASES npov"
"https://en.wikipedia.org/w/index.php?title=Sexual_and_gender-based_violence_in_the_7_October_attack_on_Israel&oldid=1200591649","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Attacks_on_health_facilities_during_the_Israel%E2%80%93Hamas_war&oldid=1185339995","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Timeline_of_the_Gaza_Strip_healthcare_collapse&oldid=1200336630","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=2023_Israel%E2%80%93Hamas_ceasefire&oldid=1186486566","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=Sexual_and_gender-based_violence_in_the_7_October_attack_on_Israel&oldid=1193722776","DECREASES npov"
"https://en.wikipedia.org/w/index.php?title=Gaza_Strip_famine&oldid=1211524841","DECREASES npov"
"https://en.wikipedia.org/w/index.php?title=Palestinian_National_Authority&oldid=1115252336","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Governance_of_the_Gaza_Strip&oldid=604125508","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israeli_settler_violence&oldid=649512156","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Al-Ahli_Arab_Hospital_explosion&oldid=1206663657","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Palestinian_Islamic_Jihad&oldid=1187286944","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Donna_Hylton&oldid=771319432","DECREASES npov"
"https://en.wikipedia.org/w/index.php?title=Allegations_of_genocide_in_the_2023_Hamas_attack_on_Israel&oldid=1193804861","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=Arab%E2%80%93Israeli_conflict&oldid=1169891285","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israel&oldid=1195017374","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Hey_Mercedes&oldid=205871347","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Gaza_Strip&oldid=1208418814","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Palestinian_National_Authority&oldid=1158467750","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=International_law_and_Israeli_settlements&oldid=874914555","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Blockade_of_the_Gaza_Strip&oldid=851080319","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=Israeli_settler_violence&oldid=914224257","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Palestine_(region)&oldid=1184437193","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=Gaza_Strip_evacuations&oldid=1196314341","DECREASES npov"
"https://en.wikipedia.org/w/index.php?title=Israeli%E2%80%93Palestinian_conflict&oldid=1198209397","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Hamas&oldid=1189845127","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=2023_Israeli_blockade_of_the_Gaza_Strip&oldid=1183685426","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=Gaza_Strip&oldid=1186347575","DECREASES npov"
"https://en.wikipedia.org/w/index.php?title=Israel%E2%80%93Hamas_war_hostage_crisis&oldid=1192495303","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Kfar_Aza_massacre&oldid=1179987352","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=Allegations_of_genocide_in_the_2023_Hamas_attack_on_Israel&oldid=1192711090","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israel%E2%80%93Hamas_war_hostage_crisis&oldid=1187333191","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Hey_Mercedes&oldid=281256713","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=List_of_Malaysian_electoral_districts&oldid=651159992","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=War_crimes_in_the_Israel%E2%80%93Hamas_war&oldid=1190264205","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Allegations_of_genocide_in_the_2023_Israeli_attack_on_Gaza&oldid=1193799202","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Donna_Hylton&oldid=763002156","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Governance_of_the_Gaza_Strip&oldid=633083957","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Yom_Kippur_War&oldid=984312418","DECREASES npov"
"https://en.wikipedia.org/w/index.php?title=Arab%E2%80%93Israeli_conflict&oldid=841280776","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=Siege_of_Gaza_City&oldid=1210957231","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israeli_war_crimes&oldid=1091654181","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=New_South_Wales_Premier%27s_Literary_Awards&oldid=880539105","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israel%E2%80%93Hamas_war_protests&oldid=1186947571","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israeli-occupied_territories&oldid=820238559","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Kfar_Aza_massacre&oldid=1182375560","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Timeline_of_the_Israeli%E2%80%93Palestinian_conflict_in_2023&oldid=1176538963","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Gaza_humanitarian_crisis_(2023%E2%80%93present)&oldid=1194650213","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israel%E2%80%93Hezbollah_conflict_(2023%E2%80%93present)&oldid=1189197051","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Donna_Hylton&oldid=798430495","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=International_law_and_Israeli_settlements&oldid=951328967","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israeli_incursions_in_the_West_Bank_during_the_Israel%E2%80%93Hamas_war&oldid=1203167102","DECREASES npov"
"https://en.wikipedia.org/w/index.php?title=Quebec_%E2%80%93_New_England_Transmission&oldid=319356119","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israeli_settler_violence&oldid=757923478","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Palestinian_National_Authority&oldid=627786703","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=International_law_and_Israeli_settlements&oldid=874500446","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Palestinian_National_Authority&oldid=738224568","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israel%E2%80%93Hamas_war_protests&oldid=1191177392","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=2023_Israeli_blockade_of_the_Gaza_Strip&oldid=1201319192","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israel%E2%80%93Hamas_war_protests&oldid=1208992669","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israeli-occupied_territories&oldid=1096610768","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Sexual_and_gender-based_violence_in_the_7_October_attack_on_Israel&oldid=1209393919","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=Blockade_of_the_Gaza_Strip&oldid=1034993453","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israeli%E2%80%93Palestinian_conflict&oldid=1183518907","DECREASES npov"
"https://en.wikipedia.org/w/index.php?title=Timeline_of_the_Gaza_Strip_healthcare_collapse&oldid=1202545461","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Yom_Kippur_War&oldid=1028554017","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Blockade_of_the_Gaza_Strip&oldid=847563568","INCREASES npov"
"https://en.wikipedia.org/w/index.php?title=Israeli_incursions_in_the_West_Bank_during_the_Israel%E2%80%93Hamas_war&oldid=1197479583","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Israel%E2%80%93Hezbollah_conflict_(2023%E2%80%93present)&oldid=1189406027","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Donna_Hylton&oldid=798994678","DOES NOT AFFECT npov"
"https://en.wikipedia.org/w/index.php?title=Blockade_of_the_Gaza_Strip&oldid=1184664605","DOES NOT AFFECT npov"
